category,number,name,team,year,brand,set,flags,front_image,back_image
Football,BTN-DAD,Davante Adams,Green Bay Packers,2021,Panini,2021 Panini Playoff - Behind the Numbers,,https://storage.googleapis.com/collx-user-cards/232360-316009653-front.jpg,
Football,CA-DCA,Derek Carr,Oakland Raiders,2021,Panini,2021 Panini Playoff - Call to Arms Blue,,https://storage.googleapis.com/collx-user-cards/232360-316009428-front.jpg,
Football,RW-JWA,Jaylen Waddle,Miami Dolphins,2021,Panini,2021 Panini Playoff - Rookie Wave Silver,,https://storage.googleapis.com/collx-user-cards/232360-316008732-front.jpg,
Football,BTN-GKI,George Kittle,San Francisco 49ers,2021,Panini,2021 Panini Playoff - Behind the Numbers Blue,,https://storage.googleapis.com/collx-user-cards/232360-316008562-front.jpg,
Football,CA-TBR,Tom Brady,Tampa Bay Buccaneers,2021,Panini,2021 Panini Playoff - Call to Arms,,https://storage.googleapis.com/collx-user-cards/232360-316007430-front.jpg,
Football,RW-DSM,DeVonta Smith,Philadelphia Eagles,2021,Panini,2021 Panini Playoff - Rookie Wave Silver,,https://storage.googleapis.com/collx-user-cards/232360-316007185-front.jpg,
Football,TL-18,Zach Wilson / Elijah,New York Jets,2021,Panini,2021 Panini Playoff - Thunder & Lightning,,https://storage.googleapis.com/collx-user-cards/232360-316006767-front.jpg,
Football,RW-ASC,Anthony Schwartz,Cleveland Browns,2021,Panini,2021 Panini Playoff - Rookie Wave,,https://storage.googleapis.com/collx-user-cards/232360-316006423-front.jpg,
Football,RW-RMO,Rondale Moore,Arizona Cardinals,2021,Panini,2021 Panini Playoff - Rookie Wave Silver,,https://storage.googleapis.com/collx-user-cards/232360-316004438-front.jpg,
Football,CA-MRY,Matt Ryan,Atlanta Falcons,2021,Panini,2021 Panini Playoff - Call to Arms Blue,,https://storage.googleapis.com/collx-user-cards/232360-316003777-front.jpg,
Football,46,Josh Allen,Buffalo Bills,2021,Panini,2021 Panini Legacy,,https://storage.googleapis.com/collx-user-cards/232360-315996325-front.jpg,
Football,2,Josh Allen,Buffalo Bills,2021,Panini,2021 Panini Certified,,https://storage.googleapis.com/collx-user-cards/232360-315995682-front.jpg,
Football,CS-13,Stefon Diggs,Buffalo Bills,2021,Panini,2021 Panini Certified - Certified Stars,,https://storage.googleapis.com/collx-user-cards/232360-315994938-front.jpg,
Football,22,Lamar Jackson,Baltimore Ravens,2021,Panini,2021 Panini Prestige,,https://storage.googleapis.com/collx-user-cards/232360-315984290-front.jpg,
Football,241,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks - Flux Base Silver,,https://storage.googleapis.com/collx-user-cards/232360-315189802-front.jpg,
Football,476,Jim Smith,Pittsburgh Steelers,1980,Topps,1980 Topps,,https://storage.googleapis.com/collx-user-cards/232360-315189519-front.jpg,
Football,239,Jerome Bettis,Pittsburgh Steelers,2000,Topps,2000 Topps - Topps Collection,,https://storage.googleapis.com/collx-user-cards/232360-315187440-front.jpg,
Football,139,Jarvis Jones,Pittsburgh Steelers,2013,Panini,2013 Panini Prominence,RC,https://storage.googleapis.com/collx-user-cards/232360-315186113-front.jpg,
Football,22,T.J. Watt,Pittsburgh Steelers,2021,Donruss,2021 Donruss - Press Proof Bronze,,https://storage.googleapis.com/collx-user-cards/232360-315185534-front.jpg,
Football,RN-RMO,Rondale Moore / Pat ,,2021,Panini,2021 Panini Contenders - Round Numbers,,https://storage.googleapis.com/collx-user-cards/232360-315184691-front.jpg,
Football,GLD-BRO,Ben Roethlisberger,Pittsburgh Steelers,2021,Panini,2021 Panini Contenders - Gladiators,,https://storage.googleapis.com/collx-user-cards/232360-315184252-front.jpg,
Football,184,Pat Freiermuth,Penn State Nittany Lions,2021,Prizm,2021 Panini Prizm Draft Picks Collegiate - Red Circles,,https://storage.googleapis.com/collx-user-cards/232360-315183958-front.jpg,
Football,117,Pat Freiermuth,Pittsburgh Steelers,2021,Panini,2021 Panini Absolute - Green,,https://storage.googleapis.com/collx-user-cards/232360-315183630-front.jpg,
Football,RN-MJO,Mac Jones / Najee Ha,,2021,Panini,2021 Panini Contenders - Round Numbers Emerald,,https://storage.googleapis.com/collx-user-cards/232360-315182330-front.jpg,
Football,RN-TET,Travis Etienne Jr. /,Jacksonville Jaguars,2021,Panini,2021 Panini Contenders - Round Numbers Emerald,,https://storage.googleapis.com/collx-user-cards/232360-315180314-front.jpg,
Football,22,Pat Freiermuth,Penn State Nittany Lions,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315179790-front.jpg,
Football,10,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315179531-front.jpg,
Football,88,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315178804-front.jpg,
Football,134,Anthony Wright,Pittsburgh Steelers,2000,Topps,2000 Topps - Topps Collection,RC,https://storage.googleapis.com/collx-user-cards/232360-315167290-front.jpg,
Football,356,Heath Miller,Pittsburgh Steelers,2005,Score,2005 Score,RC,https://storage.googleapis.com/collx-user-cards/232360-315166752-front.jpg,
Football,337,A.J. Epenesa,Iowa Hawkeyes,2020,Score,2020 Score,RC,https://storage.googleapis.com/collx-user-cards/232360-315166443-front.jpg,
Football,MBC-9,Najee Harris,Alabama Crimson Tide,2021,,2021 Wild Card Matte White - Black,,https://storage.googleapis.com/collx-user-cards/232360-315165161-front.jpg,
Football,341,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315164684-front.jpg,
Football,232,Pat Freiermuth,Pittsburgh Steelers,2021,Panini,2021 Panini Chronicles - Prestige Rookies Update,,https://storage.googleapis.com/collx-user-cards/232360-315164375-front.jpg,
Football,281,Pat Freiermuth,Pittsburgh Steelers,2021,Donruss,2021 Donruss,RC,https://storage.googleapis.com/collx-user-cards/232360-315163860-front.jpg,
Football,41,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315163569-front.jpg,
Football,209,Najee Harris,Pittsburgh Steelers,2021,Panini,2021 Panini Chronicles - Prestige Rookies Update,,https://storage.googleapis.com/collx-user-cards/232360-315163184-front.jpg,
Football,113,Diontae Johnson,Pittsburgh Steelers,2019,Panini,2019 Panini Absolute - Yellow,RC,https://storage.googleapis.com/collx-user-cards/232360-315158804-front.jpg,
Football,222,Pat Freiermuth,Penn State Nittany Lions,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315157658-front.jpg,
Football,OS3,Terry Bradshaw,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic - Old School,,https://storage.googleapis.com/collx-user-cards/232360-315155919-front.jpg,
Football,285,Jerome Bettis,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-user-cards/232360-315155422-front.jpg,
Football,170,Ben Roethlisberger,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-user-cards/232360-315154117-front.jpg,
Football,171,Terry Bradshaw,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-user-cards/232360-315153776-front.jpg,
Football,195,Quincy Roche,New York Giants,2021,Panini,2021 Panini Playbook - Sparkle,RC,https://storage.googleapis.com/collx-user-cards/232360-315133237-front.jpg,
Football,STS-NHA,Najee Harris,Pittsburgh Steelers,2021,Panini,2021 Panini Chronicles - Stars and Stripes,,https://storage.googleapis.com/collx-user-cards/232360-315132395-front.jpg,
Football,92,Najee Harris,Pittsburgh Steelers,2021,Panini,2021 Panini Chronicles,RC,https://storage.googleapis.com/collx-user-cards/232360-315131145-front.jpg,
Football,MRHR-9,Najee Harris,Alabama Crimson Tide,2021,,2021 Wild Card Matte - Red Hot Rookies Green Flame Gold Matte in Gold,,https://storage.googleapis.com/collx-user-cards/232360-315130511-front.jpg,
Football,110,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315129434-front.jpg,
Football,209,Najee Harris,Pittsburgh Steelers,2021,Panini,2021 Panini Chronicles - Luminance Update Rookies Pink,,https://storage.googleapis.com/collx-user-cards/232360-315128675-front.jpg,
Football,188,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315127727-front.jpg,
Football,110,Najee Harris,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks,,https://storage.googleapis.com/collx-user-cards/232360-315126891-front.jpg,
Football,92,Najee Harris,Pittsburgh Steelers,2021,Panini,2021 Panini Chronicles,RC,https://storage.googleapis.com/collx-user-cards/232360-315124698-front.jpg,
Football,122,Pat Freiermuth,Penn State Nittany Lions,2021,Panini,2021 Panini Chronicles Draft Picks - Pink,,https://storage.googleapis.com/collx-user-cards/232360-315122427-front.jpg,
Football,GK-23,Pat Freiermuth,Pittsburgh Steelers,2021,Panini,2021 Panini Chronicles - Gridiron Kings,,https://storage.googleapis.com/collx-user-cards/232360-315120742-front.jpg,
Football,89,Mason Rudolph,Oklahoma State Cowboys,2018,Sage,2018 SAGE HIT,,https://storage.googleapis.com/collx-user-cards/232360-315118688-front.jpg,
Football,FF-14,T.J. Watt,Pittsburgh Steelers,2021,Panini,2021 Panini Prestige - Franchise Favorites,,https://storage.googleapis.com/collx-user-cards/232360-315116235-front.jpg,
Football,28,Troy Polamalu,Pittsburgh Steelers,2020,Panini,2020 Panini Select - Red Prizm Die Cut,,https://storage.googleapis.com/collx-user-cards/232360-315112168-front.jpg,
Football,85,Amari Cooper,Dallas Cowboys,2019,Panini,2019 Panini Illusions,,https://storage.googleapis.com/collx-media/user_cards/232360-25018236-1661143675-front.jpg,
Football,9,Sam Darnold,New York Jets,2019,Panini,2019 Panini Illusions,,https://storage.googleapis.com/collx-media/user_cards/232360-25018201-1661143664-front.jpg,
Football,51,Keenan Allen,Los Angeles Chargers,2019,Panini,2019 Panini Illusions,,https://storage.googleapis.com/collx-media/user_cards/232360-25018140-1661143646-front.jpg,
Football,27,T.J. Hockenson,Detroit Lions,2019,Panini,2019 Panini Illusions - Retail,RC,https://storage.googleapis.com/collx-media/user_cards/232360-25018029-1661143613-front.jpg,
Football,13,J.J. Watt,Houston Texans,2019,Panini,2019 Panini Illusions - Retail,,https://storage.googleapis.com/collx-media/user_cards/232360-25017993-1661143601-front.jpg,
Football,55,Andrew Luck,Indianapolis Colts,2019,Panini,2019 Panini Illusions,,https://storage.googleapis.com/collx-media/user_cards/232360-25017892-1661143565-front.jpg,
Football,73,Justin Herbert,Los Angeles Chargers,2021,Panini,2021 Panini Absolute - Green,,https://storage.googleapis.com/collx-media/user_cards/232360-25015337-1661142817-front.jpg,
Football,91,Tom Brady,Tampa Bay Buccaneers,2021,Panini,2021 Panini Absolute - Retail,,https://storage.googleapis.com/collx-media/user_cards/232360-25015245-1661142797-front.jpg,
Football,97,Tom Brady,Michigan Wolverines,2020,Panini,2020 Panini Contenders Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-25014193-1661142514-front.jpg,
Football,69,Zack Moss,Utah Utes,2021,Panini,2021 Panini Contenders Draft Picks - Red,,https://storage.googleapis.com/collx-media/user_cards/232360-25013521-1661142361-front.jpg,
Football,430,Justin Jefferson,LSU Tigers,2020,Score,2020 Score - Scorecard,RC,https://storage.googleapis.com/collx-media/user_cards/232360-25013316-1661142318-front.jpg,
Football,414,Brandon Aiyuk,Arizona State Sun Devils,2020,Score,2020 Score,RC,https://storage.googleapis.com/collx-media/user_cards/232360-25012814-1661142179-front.jpg,
Football,394,Jalen Hurts,Alabama Crimson Tide,2020,Score,2020 Score,RC,https://storage.googleapis.com/collx-media/user_cards/232360-25012760-1661142166-front.jpg,
Football,439,Tee Higgins,Clemson Tigers,2020,Score,2020 Score,RC,https://storage.googleapis.com/collx-media/user_cards/232360-25012683-1661142150-front.jpg,
Football,7,Brandon Aiyuk,Arizona State Sun Devils,2020,Panini,2020 Panini Chronicles Draft Picks - Playoff Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-25012398-1661142081-front.jpg,
Football,105,Ja'Marr Chase,Cincinnati Bengals,2021,Panini,2021 Panini Playbook,RC,https://storage.googleapis.com/collx-media/user_cards/232360-25011115-1661141752-front.jpg,
Football,75,Calvin Johnson,Detroit Lions,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-25010670-1661141636-front.jpg,
Football,13,Carson Wentz,North Dakota State Bison,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22880104-1660514290-front.jpg,
Football,31,George Kittle,Iowa Hawkeyes,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22872701-1660512711-front.jpg,
Football,68,Marlon Mack,South Florida Bulls,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22872631-1660512696-front.jpg,
Football,18,Courtland Sutton,SMU Mustangs,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22872381-1660512647-front.jpg,
Football,59,Julio Jones,Alabama Crimson Tide,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22872296-1660512633-front.jpg,
Football,96,Todd Gurley II,Georgia Bulldogs,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22871690-1660512515-front.jpg,
Football,78,Nick Chubb,Georgia Bulldogs,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22871481-1660512475-front.jpg,
Football,69,Marquise Brown,Oklahoma Sooners,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22870657-1660512294-front.jpg,
Football,21,Dalvin Cook,Florida State Seminoles,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22870527-1660512263-front.jpg,
Football,9,Baker Mayfield,Oklahoma Sooners,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22870455-1660512245-front.jpg,
Football,2,Aaron Jones,UTEP Miners,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22870412-1660512232-front.jpg,
Football,68,Marlon Mack,South Florida Bulls,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22869592-1660512040-front.jpg,
Football,28,DeAndre Hopkins,Clemson Tigers,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22869553-1660512026-front.jpg,
Football,52,Jimmy Garoppolo,Eastern Illinois Panthers,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22869296-1660511964-front.jpg,
Football,39,DJ Moore,Maryland Terrapins,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22868946-1660511896-front.jpg,
Football,74,Michael Thomas,Ohio State Buckeyes,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22868777-1660511861-front.jpg,
Football,18,Courtland Sutton,SMU Mustangs,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22868429-1660511798-front.jpg,
Football,38,DJ Chark Jr.,LSU Tigers,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22867931-1660511699-front.jpg,
Football,61,Keenan Allen,California Golden Bears,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22867709-1660511650-front.jpg,
Football,96,Todd Gurley II,Georgia Bulldogs,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22867622-1660511632-front.jpg,
Football,64,Leonard Fournette,LSU Tigers,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22866767-1660511459-front.jpg,
Football,98,Tony Pollard,Memphis Tigers,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22866740-1660511454-front.jpg,
Football,89,Sony Michel,Georgia Bulldogs,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22866073-1660511322-front.jpg,
Football,7,Amari Cooper,Alabama Crimson Tide,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22865377-1660511170-front.jpg,
Football,74,Michael Thomas,Ohio State Buckeyes,2020,Prizm,2020 Panini Prizm Draft Picks - Prizms Blue,,https://storage.googleapis.com/collx-media/user_cards/232360-22865293-1660511162-front.jpg,
Football,98,Tony Pollard,Memphis Tigers,2020,Panini,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22863563-1660510773-front.jpg,
Football,5,Kyler Murray,Oklahoma Sooners,2020,Prizm,2020 Panini Prizm Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22863519-1660510763-front.jpg,
Football,24,Charlie Woerner,Georgia Bulldogs,2020,Panini,2020 Panini Chronicles Draft Picks - Spectra Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22862753-1660510623-front.jpg,
Football,14,Darius Anderson,TCU Horned Frogs,2020,Select,2020 Panini Chronicles Draft Picks - Select Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22862322-1660510538-front.jpg,
Football,15,Sean McKeon,Michigan Wolverines,2020,Donruss,2020 Panini Chronicles Draft Picks - Donruss Rated Rookies Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22862124-1660510499-front.jpg,
Football,16,Sean McKeon,Michigan Wolverines,2020,Donruss,2020 Panini Chronicles Draft Picks - Donruss Optic Rated Rookies Draft Picks,,https://storage.googleapis.com/collx-media/user_cards/232360-22862084-1660510491-front.jpg,
Football,10,Jacob Eason,Washington Huskies,2020,Panini,2020 Panini Chronicles Draft Picks - Limited Phenoms,,https://storage.googleapis.com/collx-media/user_cards/232360-22861120-1660510260-front.jpg,
Football,15,James Morgan,FIU Panthers,2020,Panini,2020 Panini Chronicles Draft Picks - Limited Phenoms Red,,https://storage.googleapis.com/collx-media/user_cards/232360-22860887-1660510205-front.jpg,
Football,21,Charles Haley,San Francisco 49ers,1989,Score,1989 Score,,https://storage.googleapis.com/collx-media/user_cards/232360-22149387-1660311722-front.jpg,
Football,6,Roger Staubach,Dallas Cowboys,1990,,1990 Pro Set - Super Bowl MVP Collectibles,,https://storage.googleapis.com/collx-media/user_cards/232360-22149365-1660311713-front.jpg,
Football,230,Cornelius Bennett,Buffalo Bills,1988,Topps,1988 Topps,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22149347-1660311703-front.jpg,
Football,110,Marcus Allen,Kansas City Chiefs,1997,,1997 Ultra,,https://storage.googleapis.com/collx-media/user_cards/232360-22149202-1660311627-front.jpg,
Football,52,Charles Haley,San Francisco 49ers,1988,Topps,1988 Topps,,https://storage.googleapis.com/collx-media/user_cards/232360-22149191-1660311620-front.jpg,
Football,153,Marshall Faulk,Indianapolis Colts,1997,,1997 Ultra,,https://storage.googleapis.com/collx-media/user_cards/232360-22149129-1660311597-front.jpg,
Football,179,Junior Seau,San Diego Chargers,1991,Fleer,1991 Fleer,,https://storage.googleapis.com/collx-media/user_cards/232360-22148835-1660311489-front.jpg,
Football,75,David Montgomery,Chicago Bears,2021,Donruss,2021 Donruss Elite,,https://storage.googleapis.com/collx-media/user_cards/232360-22139801-1660307088-front.jpg,
Football,75,David Montgomery,Chicago Bears,2021,Donruss,2021 Donruss Elite,,https://storage.googleapis.com/collx-media/user_cards/232360-22139779-1660307075-front.jpg,
Football,68,Curtis Martin,New York Jets,2006,,2006 Playoff Contenders,,https://storage.googleapis.com/collx-media/user_cards/232360-22139268-1660306800-front.jpg,
Football,169,Zack Moss,Buffalo Bills,2020,Select,2020 Panini Select,RC,https://storage.googleapis.com/collx-media/user_cards/232360-22138980-1660306638-front.jpg,
Football,28,John Brown,Buffalo Bills,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137897-1660305895-front.jpg,
Football,125,Mike Gesicki,Miami Dolphins,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137868-1660305877-front.jpg,
Football,103,Yannick Ngakoue,Jacksonville Jaguars,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137839-1660305857-front.jpg,
Football,166,DeSean Jackson,Philadelphia Eagles,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137776-1660305808-front.jpg,
Football,74,Kenny Golladay,Detroit Lions,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137657-1660305725-front.jpg,
Football,87,J.J. Watt,Houston Texans,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137629-1660305704-front.jpg,
Football,166,DeSean Jackson,Philadelphia Eagles,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137620-1660305696-front.jpg,
Football,7,Chris Jones,Kansas City Chiefs,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137564-1660305646-front.jpg,
Football,40,Teddy Bridgewater,Carolina Panthers,2020,Panini,2020 Panini XR - Blue,SN199,https://storage.googleapis.com/collx-media/user_cards/232360-22137410-1660305512-front.jpg,
Football,7,Chris Jones,Kansas City Chiefs,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137384-1660305488-front.jpg,
Football,89,Will Fuller V,Houston Texans,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137316-1660305420-front.jpg,
Football,150,Saquon Barkley,New York Giants,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137270-1660305366-front.jpg,
Football,49,A.J. Green,Cincinnati Bengals,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137246-1660305344-front.jpg,
Football,88,Carlos Hyde,Houston Texans,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137215-1660305315-front.jpg,
Football,39,Brian Burns,Carolina Panthers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137165-1660305268-front.jpg,
Football,31,Tre'Davious White,Buffalo Bills,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22137029-1660305148-front.jpg,
Football,39,Brian Burns,Carolina Panthers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136996-1660305125-front.jpg,
Football,27,Devin Singletary,Buffalo Bills,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136984-1660305116-front.jpg,
Football,88,Carlos Hyde,Houston Texans,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136959-1660305096-front.jpg,
Football,62,Jason Witten,Las Vegas Raiders,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136784-1660304947-front.jpg,
Football,50,Tyler Eifert,Cincinnati Bengals,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136772-1660304940-front.jpg,
Football,101,Chris Conley,Jacksonville Jaguars,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136762-1660304932-front.jpg,
Football,195,Kevin Byard,Tennessee Titans,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136738-1660304915-front.jpg,
Football,30,Tremaine Edmunds,Buffalo Bills,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136702-1660304889-front.jpg,
Football,197,Dwayne Haskins,Washington Redskins,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136667-1660304865-front.jpg,
Football,108,Maxx Crosby,Las Vegas Raiders,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136451-1660304706-front.jpg,
Football,108,Maxx Crosby,Las Vegas Raiders,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136434-1660304692-front.jpg,
Football,46,Roquan Smith,Chicago Bears,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136407-1660304676-front.jpg,
Football,64,Emmitt Smith,Dallas Cowboys,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136379-1660304663-front.jpg,
Football,288,Emmitt Smith,Dallas Cowboys,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136370-1660304659-front.jpg,
Football,41,David Montgomery,Chicago Bears,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136352-1660304647-front.jpg,
Football,170,Ben Roethlisberger,Pittsburgh Steelers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136339-1660304640-front.jpg,
Football,121,Marshall Faulk,St. Louis Rams,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136324-1660304629-front.jpg,
Football,124,Ricky Williams,Miami Dolphins,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136250-1660304568-front.jpg,
Football,159,Curtis Martin,New York Jets,2020,Prizm,2020 Panini Mosaic - Prizm Green,,https://storage.googleapis.com/collx-media/user_cards/232360-22136212-1660304549-front.jpg,
Football,64,Emmitt Smith,Dallas Cowboys,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136168-1660304521-front.jpg,
Football,77,T.J. Hockenson,Detroit Lions,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22136139-1660304504-front.jpg,
Football,176,Richard Sherman,San Francisco 49ers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22135884-1660304311-front.jpg,
Football,92,Marlon Mack,Indianapolis Colts,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22135865-1660304294-front.jpg,
Football,188,Mike Alstott,Tampa Bay Buccaneers,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22135854-1660304287-front.jpg,
Football,137,Sony Michel,New England Patriots,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22135638-1660304127-front.jpg,
Football,88,Carlos Hyde,Houston Texans,2020,Panini,2020 Panini Mosaic,,https://storage.googleapis.com/collx-media/user_cards/232360-22135626-1660304120-front.jpg,
Football,199,Landon Collins,Washington Redskins,2020,Panini,2020 Panini Mosaic - Prizm Red,,https://storage.googleapis.com/collx-media/user_cards/232360-22135448-1660303988-front.jpg,
